type,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/elevation,properties/elevation_source,properties/wind_weibull_a/0,properties/wind_weibull_a/1,properties/wind_weibull_a/2,properties/wind_weibull_a/3,properties/wind_weibull_a/4,properties/wind_weibull_a/5,properties/wind_weibull_a/6,properties/wind_weibull_a/7,properties/wind_weibull_a/8,properties/wind_weibull_a/9,properties/wind_weibull_a/10,properties/wind_weibull_a/11,properties/wind_weibull_a/12,properties/wind_weibull_a/13,properties/wind_weibull_a/14,properties/wind_weibull_a/15,properties/wind_weibull_k/0,properties/wind_weibull_k/1,properties/wind_weibull_k/2,properties/wind_weibull_k/3,properties/wind_weibull_k/4,properties/wind_weibull_k/5,properties/wind_weibull_k/6,properties/wind_weibull_k/7,properties/wind_weibull_k/8,properties/wind_weibull_k/9,properties/wind_weibull_k/10,properties/wind_weibull_k/11,properties/wind_weibull_k/12,properties/wind_weibull_k/13,properties/wind_weibull_k/14,properties/wind_weibull_k/15,properties/wind_sector_frequencies/0,properties/wind_sector_frequencies/1,properties/wind_sector_frequencies/2,properties/wind_sector_frequencies/3,properties/wind_sector_frequencies/4,properties/wind_sector_frequencies/5,properties/wind_sector_frequencies/6,properties/wind_sector_frequencies/7,properties/wind_sector_frequencies/8,properties/wind_sector_frequencies/9,properties/wind_sector_frequencies/10,properties/wind_sector_frequencies/11,properties/wind_sector_frequencies/12,properties/wind_sector_frequencies/13,properties/wind_sector_frequencies/14,properties/wind_sector_frequencies/15,properties/wind_speed_mean,properties/wind_distribution_source
Feature,Point,4.274074240301366,52.71981979915016,-23,GEBCO,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,4,3.5,4.6,4.7,5.2,4.6,3.6,4.1,5.6,8,13.5,11.4,8.3,7,6.3,5.6,9.379885513775916,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.281476642540331,52.71981979915016,-23,GEBCO,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,4,3.5,4.6,4.6,5.3,4.6,3.7,4.1,5.6,8,13.5,11.4,8.3,7,6.2,5.6,9.379885513775916,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.288879044779296,52.71981979915016,-24,GEBCO,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,4,3.5,4.6,4.6,5.3,4.6,3.7,4.1,5.6,8,13.5,11.4,8.3,7,6.2,5.6,9.379885513775916,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.296281447018261,52.71981979915016,-23,GEBCO,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,4,3.5,4.6,4.6,5.3,4.6,3.7,4.1,5.6,8,13.5,11.4,8.3,7,6.2,5.6,9.379885513775916,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.303683849257226,52.71981979915016,-22,GEBCO,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,4,3.5,4.7,4.6,5.3,4.5,3.6,4.1,5.6,8,13.5,11.3,8.4,7.1,6.2,5.5,9.379885513775916,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.3110862514961905,52.71981979915016,-22,GEBCO,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,4,3.5,4.7,4.6,5.3,4.5,3.6,4.1,5.6,8,13.5,11.3,8.4,7.1,6.2,5.5,9.37102820923033,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.318488653735155,52.71981979915016,-22,GEBCO,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,4,3.5,4.7,4.6,5.3,4.5,3.6,4.1,5.6,8,13.5,11.3,8.4,7.1,6.2,5.5,9.371354984018337,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.32589105597412,52.71981979915016,-22,GEBCO,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,4,3.5,4.7,4.7,5.3,4.6,3.6,4.1,5.6,8,13.5,11.4,8.3,7.1,6.2,5.5,9.362497370611893,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.333293458213085,52.71981979915016,-22,GEBCO,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,4,3.5,4.7,4.7,5.3,4.6,3.6,4.1,5.6,8,13.5,11.4,8.3,7.1,6.2,5.5,9.362497370611893,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.340695860452049,52.71981979915016,-21,GEBCO,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,4,3.5,4.7,4.7,5.3,4.6,3.6,4.1,5.6,8,13.5,11.4,8.3,7.1,6.2,5.5,9.362497370611893,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.348098262691014,52.71981979915016,-20,GEBCO,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,4,3.5,4.7,4.7,5.3,4.6,3.6,4.1,5.6,8,13.5,11.4,8.3,7.1,6.2,5.5,9.353639757205448,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.355500664929979,52.71981979915016,-20,GEBCO,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,10.55,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,4,3.5,4.6,4.7,5.3,4.5,3.6,4.1,5.6,8,13.5,11.5,8.3,7.1,6.3,5.5,9.344782143799005,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.140831,52.72431137557076,-24,GEBCO,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,3.8,3.5,4.7,4.6,5.2,4.6,3.6,4.2,5.6,8,13.6,11.4,8.1,7.1,6.3,5.6,9.415019770766026,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.148233402238965,52.72431137557076,-25,GEBCO,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.8,3.5,4.7,4.6,5.2,4.6,3.6,4.2,5.6,8,13.6,11.4,8.1,7.1,6.3,5.6,9.415314731958262,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.15563580447793,52.72431137557076,-24,GEBCO,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.9,3.5,4.6,4.7,5.2,4.6,3.6,4.2,5.6,8,13.6,11.4,8.1,7.1,6.3,5.6,9.406457427412674,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.1630382067168945,52.72431137557076,-25,GEBCO,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.9,3.5,4.6,4.7,5.2,4.6,3.6,4.2,5.6,8,13.6,11.4,8.1,7.1,6.3,5.6,9.406457427412674,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.170440608955859,52.72431137557076,-25,GEBCO,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,10.62,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.9,3.5,4.6,4.7,5.2,4.6,3.6,4.2,5.6,8,13.6,11.4,8.1,7.1,6.3,5.6,9.406457427412674,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.177843011194824,52.72431137557076,-24,GEBCO,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.9,3.5,4.6,4.7,5.2,4.6,3.6,4.2,5.6,8,13.5,11.4,8.2,7,6.3,5.6,9.397600122867088,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.185245413433789,52.72431137557076,-24,GEBCO,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.9,3.5,4.6,4.7,5.2,4.6,3.6,4.2,5.6,8,13.5,11.4,8.2,7,6.3,5.6,9.397600122867088,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.192647815672754,52.72431137557076,-24,GEBCO,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.9,3.5,4.6,4.7,5.2,4.6,3.6,4.2,5.6,8,13.5,11.4,8.2,7,6.3,5.6,9.397600122867088,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.200050217911719,52.72431137557076,-24,GEBCO,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.9,3.5,4.6,4.7,5.2,4.6,3.6,4.2,5.6,8,13.6,11.4,8.2,7,6.3,5.6,9.397600122867088,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.207452620150684,52.72431137557076,-24,GEBCO,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.9,3.5,4.6,4.7,5.2,4.6,3.6,4.2,5.6,8,13.6,11.4,8.2,7,6.3,5.6,9.397600122867088,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.214855022389648,52.72431137557076,-24,GEBCO,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.9,3.5,4.6,4.7,5.2,4.6,3.6,4.2,5.6,8,13.6,11.4,8.2,7,6.3,5.6,9.397600122867088,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.222257424628613,52.72431137557076,-23,GEBCO,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.9,3.5,4.6,4.7,5.2,4.6,3.6,4.2,5.6,8,13.6,11.4,8.2,7,6.3,5.6,9.388742818321502,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.229659826867578,52.72431137557076,-23,GEBCO,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.9,3.5,4.6,4.7,5.3,4.6,3.6,4.1,5.6,8,13.6,11.4,8.2,7,6.3,5.6,9.388742818321502,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.2370622291065425,52.72431137557076,-24,GEBCO,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.9,3.5,4.6,4.7,5.3,4.6,3.6,4.1,5.6,8,13.6,11.4,8.2,7,6.3,5.6,9.388742818321502,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.244464631345507,52.72431137557076,-24,GEBCO,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,3.9,3.5,4.6,4.7,5.3,4.6,3.6,4.1,5.6,8,13.6,11.4,8.2,7,6.3,5.6,9.388742818321502,VORTEX fdc (single Weibull distribution and sector frequencies)
Feature,Point,4.251867033584472,52.72431137557076,-23,GEBCO,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,4,3.5,4.6,4.7,5.2,4.6,3.6,4.1,5.6,8,13.5,11.4,8.3,7,6.3,5.6,9.388742818321502,VORTEX fdc (single Weibull distribution and sector frequencies)
